Date,open,high,low,close,volume,ticker,sector,channel,region,country,lat,lon,returns,rolling_vol_21,rolling_return_21,rolling_sharpe_21,max_drawdown,value_at_risk_95,risk_score,roi,cost,revenue,impressions,conversion_rate,campaign,geo_lat,geo_lon,audit_flag,risk_band,date
2025-01-31,110.55,110.55,106.095,106.83,20381446.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.02500684493930816,0.21304727450032473,0.0005653601559067177,0.0026536840578350413,-0.1584111031347214,-0.019436177700110847,0.0,-2.501,1281.96,1249.9,20381,3.75,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-01-31
2025-02-03,106.64,107.3,105.3225,107.09,14623197.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.002433773284657992,0.20458035504472408,-0.00013370877708376728,-0.000653575838474504,-0.1584111031347214,-0.019436177700110847,0.0,0.243,1285.08,1288.21,14623,5.12,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-03
2025-02-04,106.705,110.28,106.53,109.96,14835692.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.026799887944719325,0.2245340254551121,0.0012575730665057678,0.005600812901103831,-0.1584111031347214,-0.019436177700110847,0.0,2.68,1319.52,1354.88,14836,6.34,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-04
2025-02-05,109.74,110.01,109.1,109.88,13364387.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0007275372862859397,0.22417880417814726,0.000978864728760943,0.004366446383499631,-0.1584111031347214,-0.019436177700110847,0.0,-0.073,1318.56,1317.6,13364,4.96,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-05
2025-02-06,110.77,111.05,107.985,108.43,13411401.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.01319621405169269,0.2294453498640577,0.00040345231248253713,0.0017583808637724645,-0.1584111031347214,-0.019436177700110847,0.0,-1.32,1301.16,1283.99,13411,4.34,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-06
2025-02-07,108.78,109.7304,108.32,108.89,10051626.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.004242368348243097,0.22759839501855436,0.00015906890526750677,0.0006989017003153255,-0.1584111031347214,-0.019436177700110847,0.0,0.424,1306.68,1312.22,10052,5.21,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-07
2025-02-10,110.005,111.03,109.875,110.97,12142197.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.019101845899531567,0.22793693808453339,0.0018656154806693883,0.008184787846792522,-0.1584111031347214,-0.019436177700110847,0.0,1.91,1331.64,1357.08,12142,5.96,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-10
2025-02-11,111.6,112.51,110.82,111.67,12713127.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.00630801117419133,0.22751155635077588,0.002339675339525108,0.010283764820797988,-0.1584111031347214,-0.019436177700110847,0.0,0.631,1340.04,1348.49,12713,5.32,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-11
2025-02-12,110.05,110.2269,107.18,107.35,18244122.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.03868541237575007,0.2520519442333883,-0.0007316253275672514,-0.0029026767866936216,-0.1584111031347214,-0.021563406122822537,0.0,-3.869,1288.2,1238.37,18244,3.07,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-12
2025-02-13,107.15,108.41,106.52,108.13,15459952.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.007265952491849026,0.2530910911721389,-0.0005729840769695853,-0.0022639440776675637,-0.1584111031347214,-0.021563406122822537,0.0,0.727,1297.56,1306.99,15460,5.36,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-13
2025-02-14,108.52,110.23,108.1,108.24,15733529.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0010172939979653517,0.24566911533857208,-0.0013014107659194921,-0.005297413002549938,-0.1584111031347214,-0.021563406122822537,0.0,0.102,1298.88,1300.2,15734,5.05,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-14
2025-02-18,108.63,110.99,108.32,110.14,20060298.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.01755358462675538,0.25418143111236224,-0.00038438849513040764,-0.0015122603309306519,-0.1584111031347214,-0.021563406122822537,0.0,1.755,1321.68,1344.88,20060,5.88,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-18
2025-02-19,110.755,112.13,110.055,110.3,10964698.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0014526965680043968,0.2520139844756928,-0.0007429796942687782,-0.002948168514594633,-0.1584111031347214,-0.021563406122822537,0.0,0.145,1323.6,1325.52,10965,5.07,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-19
2025-02-20,110.57,112.42,109.95,112.0,16325803.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.015412511332729029,0.2567020303207283,0.00035131436051182875,0.0013685686867099963,-0.1584111031347214,-0.021563406122822537,0.0,1.541,1344.0,1364.71,16326,5.77,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-20
2025-02-21,111.37,111.85,110.56,110.69,14709985.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.011696428571428608,0.25245432276148744,0.0006230932748226836,0.002468142624800157,-0.1584111031347214,-0.021563406122822537,0.0,-1.17,1328.28,1312.74,14710,4.42,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-21
2025-02-24,110.925,111.86,110.32,111.27,13153471.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.005239859065859553,0.2523527387363471,0.0006030603912394051,0.002389751719197587,-0.1584111031347214,-0.021563406122822537,0.0,0.524,1335.24,1342.24,13153,5.26,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-24
2025-02-25,111.3,112.13,108.8902,109.73,14496964.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.01384020850184231,0.25257593983176074,0.0005881461113708607,0.002328591202165262,-0.1584111031347214,-0.021563406122822537,0.0,-1.384,1316.76,1298.54,14497,4.31,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-25
2025-02-26,109.74,109.87,108.52,109.46,10446405.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.002460585072450616,0.2480313517640173,-0.00019076546689094403,-0.0007691183615869766,-0.1584111031347214,-0.021563406122822537,0.0,-0.246,1313.52,1310.29,10446,4.88,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-26
2025-02-27,110.01,111.29,109.28,110.15,15293173.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.00630367257445652,0.23882902292072597,0.0010300645090889772,0.004312978784956485,-0.1584111031347214,-0.021563406122822537,0.0,0.63,1321.8,1330.13,15293,5.32,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-27
2025-02-28,110.11,111.58,109.34,111.33,18821665.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.010712664548343076,0.24065712374584824,0.0012625164571342291,0.005246121276125364,-0.1584111031347214,-0.021563406122822537,0.0,1.071,1335.96,1350.27,18822,5.54,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-02-28
2025-03-03,111.7,112.1563,106.51,107.76,18706879.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.03206682834815411,0.26516947946417685,-0.0006588541566479457,-0.0024846530527543377,-0.1584111031347214,-0.02519697180086659,0.0,-3.207,1293.12,1251.65,18707,3.4,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-03
2025-03-04,106.36,108.96,105.94,107.54,19394905.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.002041573867854529,0.25010579779970454,0.0004347301800879415,0.0017381851357004211,-0.1584111031347214,-0.02519697180086659,0.0,-0.204,1290.48,1287.85,19395,4.9,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-04
2025-03-05,105.84,106.33,103.67,105.44,24822245.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.01952761763064914,0.25929561865548445,-0.0006110503396885887,-0.0023565779586135873,-0.15896945042673766,-0.021563406122822537,0.0,-1.953,1265.28,1240.57,24822,4.02,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-05
2025-03-06,105.43,108.11,104.36,107.62,17150233.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.02067526555386956,0.25190024287116136,-0.0009026990249671489,-0.003583557580882721,-0.15896945042673766,-0.021563406122822537,0.0,2.068,1291.44,1318.14,17150,6.03,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-06
2025-03-07,108.41,110.4,108.3,109.02,19624965.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.013008734435978386,0.2564733655436348,-0.0002485908477164667,-0.0009692657449616264,-0.15896945042673766,-0.021563406122822537,0.0,1.301,1308.24,1325.26,19625,5.65,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-07
2025-03-10,109.275,112.565,109.08,111.8,22749073.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.02549990827371129,0.2666861282185072,0.001594081643969437,0.005977369931529917,-0.15896945042673766,-0.021563406122822537,0.0,2.55,1341.6,1375.81,22749,6.27,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-10
2025-03-11,111.92,112.1,108.785,109.16,19904735.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.023613595706618917,0.28031041576867705,0.00026760716516648406,0.0009546814892077496,-0.15896945042673766,-0.02368325816825338,0.0,-2.361,1309.92,1278.99,19905,3.82,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-11
2025-03-12,109.05,110.13,108.42,109.13,14051500.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0002748259435690903,0.2718138767098855,-0.0006550914940287853,-0.0024100737679702156,-0.15896945042673766,-0.02368325816825338,0.0,-0.027,1309.56,1309.2,14052,4.99,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-12
2025-03-13,108.33,110.82,107.625,108.67,17767836.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.004215156235682138,0.27085997497661424,-0.00115619470402276,-0.004268606700279672,-0.15896945042673766,-0.02368325816825338,0.0,-0.422,1304.04,1298.54,17768,4.79,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-13
2025-03-14,108.94,112.18,108.31,111.9,15890063.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.029723014631453104,0.25460822655334325,0.0021013494391773913,0.008253266077155347,-0.15896945042673766,-0.02368325816825338,0.0,2.972,1342.8,1382.71,15890,6.49,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-14
2025-03-17,111.8,114.495,111.73,113.76,19908789.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.016621983914209215,0.25902401754501864,0.002546874745004067,0.009832581430644428,-0.15896945042673766,-0.02368325816825338,0.0,1.662,1365.12,1387.81,19909,5.83,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-17
2025-03-18,114.09,114.54,112.57,113.64,15998713.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0010548523206751481,0.2592775326371844,0.0024482011107830907,0.009442395898640933,-0.15896945042673766,-0.02368325816825338,0.0,-0.105,1363.68,1362.24,15999,4.95,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-18
2025-03-19,114.2,115.815,113.83,115.41,17315001.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.01557550158394938,0.25791243507326045,0.002354006680173281,0.009127154646516448,-0.15896945042673766,-0.02368325816825338,0.0,1.558,1384.92,1406.49,17315,5.78,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-19
2025-03-20,114.72,116.47,114.2125,115.9,16230772.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.004245732605493435,0.2579709256876993,0.002487008396244188,0.009640653843507043,-0.15896945042673766,-0.02368325816825338,0.0,0.425,1390.8,1396.7,16231,5.21,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-20
2025-03-21,115.5,115.99,114.35,115.5,41102795.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.00345125107851596,0.25431229178626585,0.0015887339957087123,0.006247177376089817,-0.15896945042673766,-0.02368325816825338,0.0,-0.345,1386.0,1381.22,41103,4.83,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-21
2025-03-24,115.68,116.91,115.58,115.8,14207469.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0025974025974024872,0.24968205607050334,0.002269392622795907,0.0090891298257937,-0.15896945042673766,-0.02368325816825338,0.0,0.26,1389.6,1393.21,14207,5.13,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-24
2025-03-25,116.43,117.635,115.9628,116.59,12081795.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.006822107081174478,0.24997922233209066,0.002344737766382332,0.009379730621241037,-0.15896945042673766,-0.02368325816825338,0.0,0.682,1399.08,1408.62,12082,5.34,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-25
2025-03-26,117.68,119.18,117.68,118.27,14112756.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.01440946907968077,0.24605733326348161,0.0036899605083596217,0.014996344386161256,-0.15896945042673766,-0.02368325816825338,0.0,1.441,1419.24,1439.69,14113,5.72,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-26
2025-03-27,118.1,119.07,117.258,117.89,12740786.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.003212987232603326,0.24630798239632326,0.0036541318340666353,0.01483562082931983,-0.15896945042673766,-0.02368325816825338,0.0,-0.321,1414.68,1410.13,12741,4.84,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-27
2025-03-28,118.1,118.46,117.235,117.73,10233433.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0013571973873950371,0.24669897669190535,0.0032893285025498947,0.013333369058347713,-0.15896945042673766,-0.02368325816825338,0.0,-0.136,1412.76,1410.84,10233,4.93,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-28
2025-03-31,117.79,119.905,117.79,118.93,21652345.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.010192814066083411,0.24650837837601167,0.0032645737176803867,0.013243256635686304,-0.15896945042673766,-0.02368325816825338,0.0,1.019,1427.16,1441.71,21652,5.51,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-03-31
2025-04-01,119.22,119.28,117.93,119.04,12425434.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0009249138148490488,0.2108402230106817,0.004835609058775775,0.022934945665139005,-0.15896945042673766,-0.02368325816825338,0.0,0.092,1428.48,1429.8,12425,5.05,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-01
2025-04-02,118.39,118.84,117.66,118.67,12614605.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0031081989247312425,0.211310443123903,0.004784817389400693,0.02264354434482488,-0.15896945042673766,-0.02368325816825338,0.0,-0.311,1424.04,1419.61,12615,4.84,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-02
2025-04-03,114.37,115.45,112.2315,112.43,21204636.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.05258279261818488,0.279313200014809,0.0032107614376132776,0.011495201220146576,-0.15896945042673766,-0.025359844109750455,0.0,-5.258,1349.16,1278.22,21205,2.37,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-03
2025-04-04,109.865,110.83,103.83,104.34,30841318.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.07195588366094463,0.374452590823666,-0.001200245667854065,-0.0032053341257806236,-0.1677434793012689,-0.032397757549533904,0.0,-7.196,1252.08,1161.99,30841,1.4,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-04
2025-04-07,100.39,105.8,98.46,102.94,35068450.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.013417672992141139,0.37300482167891486,-0.002458646021574042,-0.006591459087599842,-0.17891042514158156,-0.032397757549533904,0.0,-1.342,1235.28,1218.71,35068,4.33,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-07
2025-04-08,105.455,105.6,99.01,100.77,27147750.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.021080240917039084,0.363800518275416,-0.004676748363990727,-0.012855254814261106,-0.1962191911940662,-0.032397757549533904,0.0,-2.108,1209.24,1183.75,27148,3.95,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-08
2025-04-09,99.37,106.58,98.13,105.8,30063287.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.04991564949885885,0.40266689855649096,-0.0011753557351584522,-0.002918928124889211,-0.1962191911940662,-0.032397757549533904,0.0,4.992,1269.6,1332.97,30063,7.5,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-09
2025-04-10,103.71,103.78,97.8,99.93,33999317.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0554820415879016,0.4443667791307775,-0.0038042707658409525,-0.008561105250222481,-0.20291935869825364,-0.03938028138787181,0.0,-5.548,1199.16,1132.63,33999,2.23,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-10
2025-04-11,100.3,103.93,98.79,103.14,22884628.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.03212248574001797,0.46144411767633275,-0.0020739068622361856,-0.004494383572770713,-0.20291935869825364,-0.03938028138787181,0.0,3.212,1237.68,1277.44,22885,6.61,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-11
2025-04-14,105.03,105.09,102.7205,103.39,18019969.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.002423889858444772,0.44721278100224443,-0.003373865184760392,-0.007544205640096542,-0.20291935869825364,-0.03938028138787181,0.0,0.242,1240.68,1243.69,18020,5.12,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-14
2025-04-15,103.635,105.405,103.0,103.1,13164863.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0028049134345682347,0.4412924194014758,-0.004298955534702175,-0.009741738914375284,-0.20291935869825364,-0.03938028138787181,0.0,-0.28,1237.2,1233.73,13165,4.86,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-15
2025-04-16,103.95,105.59,103.695,104.19,13607024.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.010572259941804107,0.444197939001236,-0.003745283522203163,-0.00843156438461715,-0.20291935869825364,-0.03938028138787181,0.0,1.057,1250.28,1263.5,13607,5.53,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-16
2025-04-17,104.69,108.55,104.46,106.92,17916471.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.026202130722718042,0.4514873701318816,-0.003239253563214179,-0.007174627193376367,-0.20291935869825364,-0.03938028138787181,0.0,2.62,1283.04,1316.66,17916,6.31,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-17
2025-04-21,105.61,105.63,104.12,105.35,16926493.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.014683875794986978,0.45229445307357197,-0.0041406634870465794,-0.009154796082305796,-0.20291935869825364,-0.03938028138787181,0.0,-1.468,1264.2,1245.64,16926,4.27,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-21
2025-04-22,106.14,108.94,106.14,108.3,13147049.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.028001898433792194,0.46582005246595604,-0.0026428944626509534,-0.005673638240045724,-0.20291935869825364,-0.03938028138787181,0.0,2.8,1299.6,1335.99,13147,6.4,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-22
2025-04-23,108.81,109.3,106.47,107.37,14235710.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.008587257617728494,0.4658459885299394,-0.003175497330038143,-0.0068166248249963346,-0.20291935869825364,-0.03938028138787181,0.0,-0.859,1288.44,1277.38,14236,4.57,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-23
2025-04-24,107.97,108.88,106.96,108.63,9849553.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.011735121542330251,0.4674825350896252,-0.0029415442604592964,-0.006292308353071088,-0.20291935869825364,-0.03938028138787181,0.0,1.174,1303.56,1318.86,9850,5.59,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-24
2025-04-25,108.14,108.755,107.42,108.57,11245793.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.000552333609500133,0.46334026983569954,-0.003654011055182197,-0.007886236731544852,-0.20291935869825364,-0.03938028138787181,0.0,-0.055,1302.84,1302.12,11246,4.97,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-25
2025-04-28,108.75,109.2497,107.68,108.63,13890869.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0005526388505112667,0.46356899739455637,-0.003474695527414835,-0.007495530432242055,-0.20291935869825364,-0.03938028138787181,0.0,0.055,1303.56,1304.28,13891,5.03,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-28
2025-04-29,107.74,108.8299,107.5212,108.36,9483135.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0024855012427505985,0.46352053332224025,-0.003528424282431767,-0.007612228647439013,-0.20291935869825364,-0.03938028138787181,0.0,-0.249,1300.32,1297.09,9483,4.88,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-29
2025-04-30,107.415,107.415,104.15,105.63,20379282.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.025193798449612448,0.4665211889181142,-0.005213501068893474,-0.011175271762004725,-0.20291935869825364,-0.03938028138787181,0.0,-2.519,1267.56,1235.63,20379,3.74,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-04-30
2025-05-01,105.095,106.92,104.98,105.78,18610256.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0014200511218405154,0.4666064224461719,-0.00518992310189388,-0.011122699671997322,-0.20291935869825364,-0.03938028138787181,0.0,0.142,1269.36,1271.16,18610,5.07,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-01
2025-05-02,107.72,109.0,104.55,106.21,16581870.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.00406504065040636,0.46767009959756595,-0.004848340264982566,-0.010367009285294491,-0.20291935869825364,-0.03938028138787181,0.0,0.407,1274.52,1279.7,16582,5.2,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-02
2025-05-05,104.65,104.6575,103.07,103.27,19623970.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.027681009321156136,0.44294689127350056,-0.00366254106036215,-0.008268578316086858,-0.20291935869825364,-0.03938028138787181,0.0,-2.768,1239.24,1204.94,19624,3.62,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-05
2025-05-06,103.89,105.98,103.48,104.71,16303449.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.013944030212065472,0.3700194674511016,0.0004279310288288075,0.0011565094987478165,-0.20291935869825364,-0.03938028138787181,0.0,1.394,1256.52,1274.04,16303,5.7,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-06
2025-05-07,104.99,105.29,104.07,104.61,12335924.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0009550186228630686,0.3666468113979222,0.0010213907606991918,0.0027857620165982443,-0.20291935869825364,-0.03938028138787181,0.0,-0.096,1255.32,1254.12,12336,4.95,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-07
2025-05-08,105.34,107.385,105.34,106.07,19196548.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.013956600707389244,0.36006484008903294,0.002689811790433874,0.007470353922279016,-0.20291935869825364,-0.03938028138787181,0.0,1.396,1272.84,1290.6,19197,5.7,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-08
2025-05-09,107.14,107.745,106.38,107.31,10992080.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.011690393136607913,0.3188874315052698,0.0008695614874695437,0.002726860332390283,-0.20291935869825364,-0.033092626561655646,0.0,1.169,1287.72,1302.77,10992,5.58,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-09
2025-05-12,110.27,110.44,108.32,109.16,14244559.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.017239772621377325,0.24875966859961848,0.00433250502124473,0.01741642865836884,-0.20291935869825364,-0.033092626561655646,0.0,1.724,1309.92,1332.5,14245,5.86,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-12
2025-05-13,109.425,110.51,109.02,109.46,13350836.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.002748259435690681,0.22729831361307407,0.0029337323400862882,0.01290696923110626,-0.20291935869825364,-0.033092626561655646,0.0,0.275,1313.52,1317.13,13351,5.14,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-13
2025-05-14,108.86,108.86,107.93,108.48,15494932.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.008953042207198836,0.23100629762121971,0.0023919736702937354,0.010354582082501694,-0.20291935869825364,-0.033092626561655646,0.0,-0.895,1301.76,1290.11,15495,4.55,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-14
2025-05-15,106.49,108.65,105.97,108.58,15004291.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0009218289085544118,0.2303096022098724,0.0025694375913948137,0.01115645012947998,-0.20291935869825364,-0.033092626561655646,0.0,0.092,1302.96,1304.16,15004,5.05,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-15
2025-05-16,108.65,108.89,107.45,108.19,14042535.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.003591821698286979,0.22933268655094197,0.0018949575132952384,0.008262919437235604,-0.20291935869825364,-0.033092626561655646,0.0,-0.359,1298.28,1293.62,14043,4.82,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-16
2025-05-19,107.57,107.57,105.71999,106.47,16802719.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.01589795729734722,0.21925891074029483,-0.00010980858289834559,-0.0005008169680657146,-0.20291935869825364,-0.033092626561655646,0.0,-1.59,1277.64,1257.33,16803,4.21,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-19
2025-05-20,106.39,106.715,104.775,104.95,12429321.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.014276321968629602,0.21892186340258166,-9.040125783370862e-05,-0.00041293846319710503,-0.20291935869825364,-0.033092626561655646,0.0,-1.428,1259.4,1241.42,12429,4.29,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-20
2025-05-21,104.53,104.965,103.64,103.66,16716079.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.012291567413053928,0.19719217219969956,-0.002009137726731143,-0.010188729625111376,-0.20291935869825364,-0.033092626561655646,0.0,-1.229,1243.92,1228.63,16716,4.39,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-21
